created_at,ip_location,user_id,nickname,comment,label
1712077982,河南,5309030990,吃瓜看不惯,极有可能是三战前兆,1
1712055759,广东,7762254503,吃瓜看热闹不怕事大,这说不定还是中国的精神美国人做的呢。。。,1
1705774061,北京,5548711700,池子里的张先生,过家家一样,1
1712077934,湖南,1694395325,赤米香炊饭,印度支持以色列不奇怪，臭味相投就是这样的,1
1711210652,上海,6881330681,冲锋的小卒,艹踏马的鬼子,1
1712061003,山东,6326792610,充话费送的巴啦啦,伊朗：我要打以色列你怎么看？,1
1712052035,山东,6326792610,充话费送的巴啦啦,这是逼以色列下场,1
1712086593,江苏,1909864884,丑武松,今天是4月2号，不是4月1号。,1
1706965497,陕西,7506711614,出家人198210,从来不看，一群沙雕自说自话！,1
1712088134,陕西,7506711614,出家人198210,这是喝了多少呀！！ ！把自己人的医，食，住，行，教，都解决不了，还！！！唉,1
1712061415,云南,1629536425,初夏渐晚,谴责没用，最好方式以眼还眼,1
1712053708,广西,7546363372,除鹅小分队,是乌克兰炸的，请统一战线,1
1712074708,吉林,1402226447,除了诗和远方还有你,醒醒吧,1
1706901519,河南,6784644378,楚江船夫,愚弄大陆百姓，早就不看了,1
1712060244,广东,2646170732,揣着阳光上路,以色列这是在疯狂的道路上裸奔。伊朗应当立即给予其有力的回击！,1
1712074745,湖南,5553797661,川破又逢败登,俄乌辨立场，巴以识人畜！,1
1712153442,四川,6168516489,川轻化汪Sir,又当又立就算了嘛，居然把遮羞布随时扯下挂上，太没有欢场的职业素养了。,1
1712076260,浙江,3211840103,穿鞋子的袜子1,能不能把犹太猪的大使馆关了？和战争犯国家外交都不降级,1
1712065401,上海,2050476373,窗前飘过一阵晚风,美国一直在发战争财，二战就是这种操作。挣钱嘛，不寒碜,1
1697623597,浙江,5539608479,春华秋实_63940,白猪这个戏还能演下去吗？白猪这个戏还能演下去吗？,1
1712073021,内蒙古,3837703884,春秋五笆,这太牵强了，印度还出口牛肉呢,1
1712073794,江苏,1760944213,春日瞎想,炸的好，对支持恐怖分子的人就应该坚决铲除,1
1712064442,四川,7152320806,春山暖风,哈哈。那个憨憨又来给你附注了。这是对你真爱啊,1
1711662965,江苏,7399947584,春天花花花__,胡狗，歪屁股,1
1712069492,上海,6248805640,春天在尽头,中国、俄罗斯大使都敢杀，美国总统都敢杀，还有什么是以色列不敢做的？,1
1712051603,北京,1402238542,此时明月照九州,中国跟俄罗斯本币结算，根本不鸟比特币这种不入流的东西。,1
1712061372,四川,5927536385,从善如流2021,不反击吗？那对方就越来越猖狂,1
1712062977,云南,1785947285,从天而降的小王子,以色列开始咬美国了，这狗是真的疯了,1
1712053376,山东,6918093019,从心no逾矩,这他娘的是全球小霸王,1
1708097640,广东,6365708233,脆弱版内向猛女,真的好奇怪 没有人在乎 高层的人不管 底层的人没办法 我真的好想知道大家是只能等死是吗,1
1711994232,上海,3181767823,翠樽,乌克兰有牌，一张大鬼 泽连斯基,1
1711578443,福建,3850657280,村夫何足道也,一个极端宗教信仰的国家自己谈反极端反恐怖，就如黑社会组织自己谈反黑反暴力。,1
1712065746,安徽,2357070290,村姑qq,伊朗说虽远必诛！,1
1711963534,云南,5539761032,村口一疯疯,黄鹅效忠的机会到了,1
1712061672,安徽,6456885942,嗒嗒滴滴小雨滴,完全是侵略行为,1
1712090627,江苏,5404147600,打工人郭某,你说国际法听了就想笑，对非洲第三世界国家就不讲国际法了,1
1712157296,上海,7693532964,大博吉祥666,村委会和警察怎么说？,1
1712079714,上海,7693532964,大博吉祥666,灭了以色列??,1
1712074464,江苏,2422073962,大吃货和小吃货游世界,回复@光小逸:本来就是骗子+海盗,1
1711740460,辽宁,5931011562,大脆梨888,鬼子不得好下场,1
1711691028,江苏,1788936061,大大的冰棍,MMP,1
1711918496,河北,5746937603,大道无门-吾,欧盟其实就是一群美国的????,1
1712069411,江苏,7908582103,大道行者2020,还真是胡叼盘的标准照。,1
1712058901,江苏,2359653860,大地无言2010,无法无天,1
1711493972,江苏,6883509811,大地与海,上合组织是不是可以组建联军，对认定的恐怖主义进行全球打击？,1
1712156590,江苏,3493165421,大都督-嘟嘟,江西造了两个成语了，指鼠为鸭，提灯定损金额,1
1712156947,河南,7476313484,大河南阳又往西,:如果这次牵扯出几个当官的，个人觉得应该给房东适当的奖励，毕竟纪检都没发现,1
1712045769,江苏,7873768435,大灰狼_198405,巧了，捷克刚搞到150万枚大口径炮弹给乌克兰，15万俄兵每人可分到10枚，请俄兵排好队，一个都不会少,1
1712074302,广东,2061781204,大家瑰秀,咋了？不允许啊？就是炸了！,1
1712158563,江苏,7855393093,大姜呼噜呼噜葫芦,老马善于玩文字游戏，缺乏坚持韧性，故而小聪明而已。另外，王先生您也是有后台的人，您的分量不必某些娘娘低，所以...你懂的。,1
1712079423,陕西,7822073926,大辣子酱3333,以色列快灭亡吧,1
1712079917,陕西,6410800043,大历史学家,不说以色列是丑国他爹吗,1
1711957428,辽宁,3793943985,大连宁欣文,所以说，对美西方以及其走狗，包括弯弯，就得拿棒子打，而不是给好处。它们是典型的吃硬不吃软。,1
1705763213,江苏,2092452980,大脸小冷,反恐片子拍完了 演员休息,1
1708946981,上海,1734553974,大妈你搞下事业吧,日本毁灭吧,1
1712046999,河北,6836946819,大马哥789,从以色列就可以看出（农夫与蛇的故事）继而发展成（鸠占鹊巢）,1
1712062437,河北,6431013324,大美人卡卡跑丁车,犹太肥皂就是÷牲,1
1712053941,重庆,6320056729,大米稀饭和小米粥,俄罗斯宣传甩我们的垃圾文宣几个星球,1
1711490062,福建,6200338621,大闽198012,中国公民被炸都是转外媒报道，我们的记者在哪里,1
1711922204,河南,1271117975,大盘树Dia,俨然，犹太已成他老祖！ 谴责以，水泡都可能吓崩喽,1
1712042849,浙江,6458631118,大乔司帝国,#伊朗称战争扩大将让以色列彻底毁灭#,1
1711483430,河南,5984866041,大唐鸿胪司,严厉打击恐怖主义,1
1712073817,广东,2195370085,大田训,被大毛给带坏了,1
1712076261,山东,6967667419,大犀牛pet,德国不打瑞士 因为瑞士是德国的武器出口商 以色列可是六亲不认 只要看见人就炸,1
1712074176,浙江,7897842268,大侠小石2024,现在中国互联网普遍信奉“真理在大炮的射程之内”，所以大家也就不用讲什么道理了，谁强谁横谁有理,1
1712059852,广东,1911652485,大写的RTER,以色列要迎来再次亡国,1
1712077496,北京,2813770062,大眼还我以纳头像来,要不美国主动出击自己刮骨疗伤除掉以色列这个毒瘤吧,1
1712012333,四川,1605092110,大眼仔-麦克华斯基,对于台湾而言要不就不打，要么就全部杀光。否则后面统一之后很难处理的，历史怎么评说？,1
1705751635,湖北,5205312904,大英良心汉弗莱,还是伊斯兰世界的活整的抽象。,1
1712068480,广东,2390788935,大智若昆,制造恐怖本身就是IDF或者说是以色列对敌作战的策略，但对于光脚不怕穿鞋的哈马斯已经毫无作用,1
1712048491,北京,1769241955,代东IFA,核武器安排,1
1711718051,重庆,7387148569,代名2009,腐蚀剂这个专家是日本杂交人,1
1712000057,广东,5510172705,待繁星在手中,无感。那地方的周围都是阿拉伯人，单埃及就一亿多，四周围的穆斯林一人潵泡尿都能把那的犹太人全淹了。,1
1711487152,宁夏,2621655693,戴笠行者,上一次的仇没报呢，又来一次。咋整。中国朋友都回来吧，巴铁也不铁呀。丢了命报仇的都没有。,1
1712051347,黑龙江,7251780161,亻更有钱,我草，以色列下手真是狠啊,1
1712052856,福建,6499884598,单刀251,派个便衣小分队过去就够了，基巴蛋靠不住……,1
1712072588,安徽,7374869731,但是龙城70790,明明要去法庭，结果去了战场，反正战场上也有妹子,1
1712044115,广西,1283903464,淡淡忧郁的烟花火,这都是漂亮国宠的，武器弹药都是漂亮国的，说不定情报都有漂亮国的份。,1
1712052256,福建,5980236673,淡惘2016,黄鹅：当年东北如果归依大毛，我奓奓现在有了入海口就不会这么苦。,1
1712055726,江苏,1427850477,当电工的铁匠,作为一个漫画家，老六你这都能忍？,1
1712093495,陕西,1692756840,刀锋乐图,醒醒醒醒，做噩梦了。,1
1712064362,浙江,7553484055,刀闸阀陶瓷阀,伊朗不是有弹道导弹吗，有本事往以色列打啊,1
1712157909,广东,3805404030,叨叨BI,行拘打折没,1
1712063348,海南,1028911451,道不道不知道,圣城旅的将军都比较短命,1
1712078341,安徽,1204720340,道格波特,拉美帝下水,1
1712075505,浙江,7628389848,德宝_666,以色列不会尊重国际公约和法的 以色列犹太资本控制了多少媒体 然后通过媒体这么多年给世界各地百姓洗脑 现在有了tiktok 他控制不了了,1
1712082166,云南,3786843773,德昌的春天,追加逮捕美利堅合眾國現任總統拜登,1
1712063346,江苏,7702285244,德凯兄,主要老美还是恨????啊，仇没有报够,1
1712062923,上海,6890820432,德约不夺25个大满贯不改名,哈哈哈，关于中国的除了老龄化和生育率下滑，其他没一个靠谱,1
1712020904,北京,5815376763,的风控,伊朗强奸你妈妈了？,1
1712048255,四川,5269375526,等等就爱,“自愿”,1
1712056505,山西,7680731311,等风来等花开d,第三次世界大战爆发概率有多大？？？,1
1711669894,贵州,7355400595,低露洁牙膏885,他就是猪，是狗，是阿其那，是塞思黑！,1
1712074352,浙江,1897995605,滴水V,伊朗高超音速导弹准备收到过期报废啊？给胡赛组织多安排安排啊,1
1697920703,江苏,1110855602,抵制日货抵制日本排放核污水,面相好吓人,1
1711012222,北京,3474654840,底儿夏,gj可以忍！？这是变相的核武器！,1
1705771490,上海,7414599430,帝国崩溃1566,能不能演的专业一点,1
1711553338,山东,7434720240,电棍科技,史,1
1711535233,四川,1111412902,惦念玉华,派军啊,1
1712041960,广东,2119051757,钓鱼岛狂人,快清明了，默默孝敬200亿美刀,1
1711914327,江苏,1619141763,钓鱼岛蓑笠翁,欧盟就是美国养的一条??而已！#以色列和美国就是这个世界上最大的恐怖组织#,1
1712071121,广东,7463346216,调啡师,典型的虚伪奸狡行径,1
1712054340,重庆,1208366853,叠梦惊情,乌克兰真没有炮弹了。俄罗斯现在一个月可以生产至少30万发炮弹，而美国一个月只能生产2万多发炮弹，就算整个北约加起来，一个月只能生产8万发炮弹。,1
1712061761,广东,1451889333,叮当咚咚当当本领大,斋月还不打？伊朗这就忍了？,1
1711617162,浙江,6341093008,顶呱呱啊66,为了中巴友谊，这么大的新闻得压热搜是吧,1
1712088895,河南,1061418982,东方红123456789,这货估计房子被套了,1
1712047221,内蒙古,6797167159,东方既白1001,嗯，蓝星离三战又迈进了一大步,1
1711669568,天津,1877787663,东方润泽2010,生出这个玩意的人喝过核污水。他爸爸喝过？,1
1712072801,广东,3176465897,东哥努力让自己开心,@波兰驻华大使馆 @芬兰驻华使领馆 大波波大芬芬千万别怂啊，上啊,1
1712060036,浙江,2002603785,东海小跳龙,乌克兰人就是小民思维没什么大格局，活该吧 就是苦了老百姓,1
1712062473,浙江,7828173304,东京鲨,又又又要果断回应了么,1
1712051106,江苏,1746906687,东南升,以色列在逼伊朗出手？然后美国不得不亲自下场,1
1712062312,上海,7608465997,东夕月少年,美国支持了呗,1
1712058161,上海,7608465997,东夕月少年,有钱就是任性,1
1712158172,江西,2814311862,冬暖夏凉pcc,如果舆论不大的话这压根就没后续,1
1712076781,广东,6177647245,冬天养只猫惦脚,搞胡也料定伊朗不敢接大活,1
1712073496,四川,1400721017,冬雨寒1400721017,梦想很丰满，现实很骨感！好孩子别做梦了，该醒醒了，上学了,1
1712027176,湖北,1934783100,冬之辛叶,谣棍！,1
1712073856,河南,5543521353,动人的是野玫瑰,连续感染，经常发烧,1
1711984704,北京,6222807734,动-中-之-动,解放军出境实战一次吧,1
1712055070,湖北,7391251473,洞爷湖中镜中仙人板板,欧盟会装没看见，然后告诉民众是假新闻,1
1705759294,广东,2011920231,都会变得好好的,搓澡,1
1712076208,山东,7410343083,都热走漏了,要不让印度人代替牛试试？,1
1712073240,天津,3306243692,都入长杨作雨声,伊朗不会敢激烈的反击的，因为伊朗是一个教士集团控制全国经济的国家，一但一个国家某个群体掌握了足够的财富，就不会在对外政策上采取激烈的行动，因为对于他们来说能够稳定的过着骄奢淫逸的生活才是第一位的，一但败了还有可能改朝换代，全世界每一个拥有庞大特权阶层的国家都是这样,1
1712074935,江苏,7885324837,都市农夫_续,这年头谁霸道谁生存 ，规则条条框框都是给臣服的定的。,1
1712045025,云南,2664223115,兜风的小摩托_,这么狂,1
1712054699,河北,1741872667,窦早睡,以色列真的是人间之屑。,1
1711653382,安徽,7731637747,嘟嘟嘟嘟嘟姑,黑绿地球之癌，国内也越来越多了，后患无穷,1
1708941347,河南,7882738581,独享的魂,日本真是个祸害。搞不好他想把全球人都害死。,1
1712072413,广东,7202913481,笃志2005,伊朗支持哈马斯10月7号恐怖行动的时候没想过伊朗负责黎巴嫩和巴勒斯坦负责人会被清场式报复吗？,1
1712069357,四川,7806542246,度大絜长,如果能建立国际纵队就好了，可以帮助巴勒斯坦人民更快实现民族解放。,1
1711542410,河北,6854894739,度兒芹菜_,欧盟：2028年起 智能手机总售价不能超过10欧   苹果：遵命,1
1711222038,江苏,5651487104,渡心凝,能不能灭了这个岛上的所有生物,1
1711484148,河南,5675936321,端木公乘,说的很对！！！杀人必须让他们偿命！//@填添向上:中国应该协助巴反恐,1
1711815322,广东,2738698500,堆积情感hqx138000,让欧美来经营你这个国家，乌克兰移民到北极,1
1712069568,广东,7214557642,钝缓一观,消灭以犹辣脆是每个正常地球人的使命,1
1711229153,山西,7460059995,多多的小屋88,以后沿海城市不能住？过几天满大街都是卖防辐射的东西，资本家们又该大赚了。,1
1712080370,甘肃,7802415781,多少事付笑谈中123,意淫自己,1
1712069412,浙江,2686214485,朵711,就是一副我炸了你奈我何的样子。你去告我呀,1
1712067842,河北,7805166601,鳄瓜多尔,思想沸了还是脑子沸了？,1
1705754973,贵州,2705461870,诶嘿嘿刀刀,果然是演戏,1
1711487218,浙江,1409643403,趰21,能不能和美国一样，中方的武装力量保护，或者中方在巴基斯坦反恐,1
1712054355,重庆,6357734026,二进制的电子空气,啊，这件事居然是TM真的,1
1712078179,河南,5808532402,发生了什么事情呢,特别军事行动。,1
1712044931,安徽,7516135459,法拉第FLF,伊朗要下水了。以色列太狂妄,1
1712049586,浙江,2094355023,法律人陈华生,再征兵，就是露了底裤，菜鹅必然从此崩盘,1
1712052437,北京,7794172507,凡4凡4,没毛病，加油以色列反恐战争。,1
1712019641,河南,5513456266,凡钚帆,神棍还要升起血色红旗唬人！,1
1711921392,广东,5731420560,凡间记语,跟大陆对台湾一个样，你越对它好，它就觉得自己越重要。,1
1711123536,四川,5849084078,繁华尽落不见君,小鬼子灭国,1
1712073241,山东,7297052678,繁星永在6688,上帝口味也很奇怪，非非要小红母牛,1
1712075288,天津,2610032867,反腐败不加V,以色列是真的疯了！,1
1712069420,浙江,5299051777,反美的猪头君,以色列应该亡国,1
1712048962,浙江,1034045291,反派人物托尼托尼乔巴,大侄子：你看看别的国家都底价跟人家买油，就你家是原价,1
1712078068,陕西,5611691025,反日斗士_66807,北约就是全球最大祸端。,1
1708257861,山东,6365117007,方脑壳里建秋,咖啡俱乐部基本都是本地区的老二老三扩充常任理事国没他们的份，反倒是讨厌的邻居有机会,1
1712072706,山东,6365117007,方脑壳里建秋,只有白色的瘤牛才是神牛红牛随便杀,1
1712075623,广东,7357911173,方唐镜-cn,美国是怕被以色列拉下水吗？,1
1712060121,浙江,2129355705,方跃明,有意思了，轰炸驻叙利亚的伊朗大使馆，1v2不带虚的，得意到不屑一顾的挑衅,1
1711491489,河南,1201752823,防治雾霾匹夫有责,阿三干的,1
1712076289,上海,6753618002,放火烧宇宙201810,这恐怕与它美爹的利益不符吧,1
1712073544,浙江,2191741467,放牛老娃,只能说，这是以色列人不给自己的子孙后代留活路！,1
1712074257,陕西,3659518722,放轻松1975,但凡配几粒花生米，也不至于喝成这样,1
1712077736,北京,5872660407,飞8080,不能坐任以色列发展，他的强大是全世界人民的灾难,1
1711803573,湖南,1415051241,飞哥HNCS,活该！,1
1712015901,广东,7299499110,飞红巾,以畜不配存在地球,1
1711979311,湖北,3277253382,飞来峰_Lee,千万不要搞成第二个“越南”就好，，，,1
1712047592,辽宁,7873588806,飞龙在天-198606,伊朗干他娘的，以暴制暴不能再手软了,1
1711209710,江苏,1950195121,飞天小猪198719,日本需要揍，抗议有个毛用,1
1712057124,四川,3318983432,飞翔_6718,报复不怎么可能，谴责肯定的,1
1712046492,辽宁,2012083485,飞翔的vincent,社死和射死，两权相害取其轻,1
1712056732,湖北,7811856729,飞翔的钢铁鸟,3号床，电流加大。现在对犹太人最好的办法就是中东所有国家都不要下场，只用给钱给武器挖地道就行了。弹丸之地，被地中海环绕，900万人口，拖就是最好的办法。加大对胡赛的援助，继续发射小摩托就行了。以色列的政治氛围逼着它要发动一场大的，来解决国内的困境。黎巴嫩，伊朗只需要守就完了,1
1712070834,上海,7444137214,飞翔的虎兔,俺看流浪地球1、2，看到地球灾难还在联合国开会决定人类的未来俺就笑死。以色列都宣布联合国为非法组织了,1
1712070346,上海,7444137214,飞翔的虎兔,以色列为什么敢越来越丧心病狂？根儿上，还不是美帝给其撑腰！美帝，就是全球黑恶势力的保护伞！,1
1697622886,四川,5888210913,飞翔的兔子c,这老娘们书都没读几天，知道个毛的核污染，氕氘氚肯定都不认识。,1
1712055883,江苏,6699057513,飞翔蓝狐,版权费付了没？,1
1712071602,北京,7334564427,飞翔鸟的羽毛,以色列恶魔！上帝会有安排的！,1
1712064378,辽宁,1948075687,飞鱼服挂绣春刀,哈哈哈哈哈干的漂亮,1
1712058165,辽宁,1948075687,飞鱼服挂绣春刀,哈哈哈哈哈还是以色列????牛逼,1
1712153686,广东,7854158808,非36454551881851,江西的形象都是这些基层官僚搞坏的,1
1711991245,广东,6474445985,非常一鹿向迪,兔子:和平要全世界去一起努力才能得到,1
1712010634,湖北,7794325327,非言守语,全男会演化成gay的集中地,1
1712065717,辽宁,7869542115,菲菲呀别睡了,他能咋报复呀，嘴炮哎,1
1712075372,上海,2548116484,肥_谍_gg,繼續支持以色列自衛权！支持的後果是巴勒斯坦平民繼續死亡！,1
1711204562,河北,7193236890,斐丽日系风格首席设计师李文光,都是美国指使的，骂小日子没用。。,1
1712064828,四川,7731874509,焚风峡谷守望者,美以这对共轭父子又是闹哪一出？,1
1712074026,广东,7623740949,粉包666,胡太监有谴责过俄毛侵略乌克兰吗？,1
1712075767,天津,5948657709,粉儿粉_62641,以色列混橫不讲理，当年小胡子灭它是有原因滴,1
1712047894,广东,7408994982,丰田x霸王,反人类的以色列畜牲。,1
1712069203,四川,1030385260,风吹路干,喝高了,1
1712150436,江苏,6256622266,风过安然1573,村委会和派出所哩？美美隐身了？,1
1712081798,北京,7758975865,风和日丽的阴天200601,满脑子??！,1
1711748750,北京,7798887705,风和水相,巴基斯坦的恐怖分子都是印度资助的吧？,1
1712072601,江西,7536341557,风林火山卧龙港,肯定是看人下饭，本国的莫司令是下等人，敢杀牛就弄死他。犹太人那是上等人，杀牛当然是没事。,1
1711225796,山西,6554338269,风浅浅丶浅浅,日本坏事做太多了，快灭亡了,1
1712072733,广东,7427447659,风轻雪落听梅-,这说明，世界并不讲文明，还是弱肉强食那老一套；以色列也不是文明国家，是21世纪的纳粹,1
1712049655,辽宁,1663903540,风轻云淡jm,直接把无人机小组发过去，连装备带技术人员一起全套，打出新质战斗力的威风,1
1712070555,浙江,7881971739,风是叶子的触手,伊朗现在刚刚好带着中东国家灭以色列,1
1712061882,辽宁,7007529440,风隐工作室,伊朗太有修养了，真正的打不还手，唾面自干,1
1708256261,四川,6878455586,风云变幻34878,中国对印度入常其实是有条件的，好像是要求印度承诺不支持日本入常，结果没下文了,1
1712056777,江西,7610089235,风再起时jp阿敏,还击吧，中东小霸王出动,1
1712077964,安徽,7713229622,风之子20220705,昂撒的反人类本性从未改变,1
1711970213,四川,7812740091,风止树静--新阳,借着这机会停掉那个所谓的中巴战略经济走廊吧。好好建设巴基斯坦那个港口更有意义，最好有海军在巴基斯坦驻扎的协议。海空军能够在印度洋站稳脚跟，能和美国一博，那么马六甲在印度洋舰队和南海舰队的夹击之下，问题应该不大的。（东南亚最好也能有海军驻军，最好根中国没有领土纷争的，缅甸是比较好的,1
1712070354,贵州,6634106653,风中奔跑的猫1107,只要有美国支持就能随意杀剹给世界立威,1
1712065681,浙江,2373226484,枫新忆云,强烈谴责,1
1712071693,北京,7861854240,封了又何妨,缅A刚刚买完单了,1
1712149558,重庆,5604190093,風鴿Rong,“打过来了”,1
1712049302,重庆,5604190093,風鴿Rong,为啥猜中国，中国完全可以明着付钱啊,1
1711224677,广西,6930324744,風继续吹85230,把小日本灭了才能拯救地球,1
1712066918,北京,2639592297,疯狂的黑色甲壳虫,所有犹太猪猡都应该死,1
1712069514,黑龙江,6169187955,疯狂的兔子501,现在欧美都有右倾倾向了，上来很多极右政党，这帮鱿鱼还想浑水摸鱼，实际上到底谁是鱼还不好说呢。,1
1711480705,湖北,2344284811,疯牛金,什么据外媒报道，咱们的媒体忙啥去了？,1
1712048922,广东,7726911754,凤舞九天1212,真想来一波地毯式轰炸,1
1712072886,内蒙古,2560781937,奉天承运猫,如果以色列被灭国，侥幸残余的犹太民族两千年当中，再重新演绎一遍圣经故事，这就是人类幽灵的历史轮回//@用户7215452826:从现在到以后以色列都会付出惨痛的代价，被围殴被孤立是它们的宿命。,1
1712068960,安徽,1246101491,-芙蓉湖畔-,估计也是嘴炮,1
1711228590,上海,7827391443,佛不佛我说了不算你说了算,冈本地球之癌,1
1712152572,上海,6372488261,浮动不安i,没有这些谣言引流你们能重视吗，换个角度看，谣言是不是做了好事情,1
1712078296,湖南,6221014086,浮云De洒脱,伊朗根本不敢动，没办法，玩不过,1
1712067179,福建,7808575644,福屿,以色列恶魔的确适合进毒气室。,1
1712071811,北京,2464205715,负能量晶体,伊朗又添一大恨,1
1712057156,江苏,5149668734,负隅顽抗-C,说句实话，伊朗挺怂的,1
1712077627,四川,7319798245,富兰克林D罗斯福家族,一天到晚就知道谴责,1
1712074289,广东,5071498540,改个名字都tm滴难,非常好，大家都互关,1
1712069878,山东,1781655945,盖阿哥,都是哈马斯，全世界都是哈马斯，他妈的光荣的以色列杀光全世界！,1
1712075321,陕西,1796727785,甘几小天才,先把犹太人灭了再谈世界和平吧,1
1712044528,北京,5545968047,仠紫鹤,干它,1
1712076091,江苏,7589355340,感恩目送,弱肉强食打架靠男人,1
1712070439,广东,7831244657,干嘛要弄昵称,打狗前通知一下主人,1
1712053772,山东,6207882664,杠就是你赢了,搞点911比这实在 让美国人疼才是真的,1
1712093272,陕西,7799842276,杠子老虎虫虫鸡,这个剪女人要是敢说犹太人，明早上她的艳情照片就出现在网络上,1
1712058131,广东,3380459230,高处不胜寒hyh,以色列这种恶魔一样的国家只有希特勒才能治的了,1
1712076879,山东,3233750844,高更还没来,就是说咱们且得忍呐,1
1712161834,湖南,6236631948,高金素梅888,有没有一种可能，欧盟与以色列本来就是一伙的只不过相对来说，每次投票，美国以色列唱黑脸、欧洲唱白脸，多弄点平民援助、多骂两句而已。,1
1712074443,湖南,6593832363,高山峻岭溪流66,别把东方扯进去,1
1712067188,湖南,6087146705,高天人123,这几个国家屁都不放一个 要是我们干的 早就联合起来??吠了,1
1712068743,浙江,2458968855,高雄老郭,伊朗菜的很,1
1712073592,浙江,7752306028,高阳堂许氏红旗,以色列威武??,1
1711501465,美国,6361772912,戈壁加州,为什么有人去那么危险的地方工作呢？ 再国内没别的工作可干吗？,1
1712073154,浙江,2271667332,哥说的不是寂寞A,4月桃花开，是犯病的季节，这不昨天亲娘都把自己的亲生骨肉扔下楼。,1
1712077473,浙江,1006051243,鸽司令,翻译：伊朗估计打不过,1
1712076487,安徽,2464794270,歌乐嘉陵,又怕普京吃苦又怕普京开路虎，鸟克兰加油顶住啊，天灵盖不够来简中募捐一批天灵盖,1
1712067922,北京,7771934542,歌谭市Jay人车一体,左逼好似,1
1712069942,湖北,5705615376,格子的爷,汉娜阿伦特是个犹奸？各位细品。。。,1
1712055838,江苏,6267765132,隔谷闻溪声,这是以色列非要把事情闹大，拉美国下水吗,1
1712057678,江苏,3214994741,给我一支兰州love,这能忍？,1
1709019544,安徽,6101972101,弓长良峰,小日子不是人！,1
1712057395,广东,6215778802,公子广小白,以色列为什么要这样操作，它能从中得到什么利益，以我们外人看来这不就是自处树敌嘛，真是作死,1
1712047302,四川,5233758043,恭喜您中了一万y,战争狂徒,1
1712056445,四川,7277600634,狗是怎么来的,对等回炸以色列的大使馆……,1
1712078279,湖北,5857119045,咕噜大魔王三号机_,@以色列驻华使馆 你们脑子真是秀逗了真该关进焚烧炉再重塑一下,1
1711794668,陕西,6154091654,孤城残留10920,死了中国人竟然要外媒报道？什么逻辑？,1
1712045210,上海,5476587993,孤独的狂生,开干吧，伊朗导弹直接对着以色列发射,1
1712084163,浙江,7293132649,孤独的旅人在归途,不能说一模一样，简直一模一样,1
1712065180,四川,7905331709,孤影寒灯1709,大脑袋网友，现在也武装到了头脑上了,1
1712043139,江苏,2985664125,姑苏亮亮,轰炸大使馆等同于向他国挑衅，等待伊朗的回击,1
1712054750,江苏,1309159735,姑苏吴彦祖628,以色列真是疯了,1
1711660766,重庆,3190593994,古城旧歌,邪教,1
1712165210,贵州,3577218642,古惑津月,真是可喜可贺，多死点台毒,1
1712071933,广东,2820792015,股道热肠也,软的怕硬的，硬的怕狠的，狠的怕不要命的。,1
1712071793,广东,5365404170,股简至道,以色列跟中东的全体阿拉伯人站在了对立面，这次对伊朗动手，就是自作孽了,1
1712079369,广东,7734224942,故剑情深2022,这时候美国的情报就不灵了,1
1712061799,河南,7814460974,故乡的石榴树,打吧，欺负人！,1
1711886650,河南,5253710070,顾有梦l,哎哟，台d这样想吗？他们想的可是美国爹能多爱他们一次，而兔子只是跪着求他们的老妈子不过目前来看已经有不少台湾的年轻人觉醒了,1
1712057885,浙江,2940468373,顾子熹你别走,以色列癫子一个,1
1712071908,浙江,5565909330,瓜比师傅,鱼的记忆吧，去年那么大的boom也没见伊朗出来干几下子,1
1712088816,湖北,2854898132,拐外婆的小红帽,看见瑞士，妓女都感觉自己是贞洁烈女@瑞士驻华大使馆,1
1712046652,新疆,2648320824,怪盗J徳,希特勒灭犹真是狗咬狗,1
1711492777,湖南,7806648934,观世界独思考,跟哈马斯这样的恐怖组织做朋友。后果就是。全世界都没朋友,1
1711480808,湖北,7889939000,光谷刘记果蔬超市男老板,巴基斯坦这种经济不行还使劲生孩子的失败国家有核武器真是个灾难,1
1712044529,山东,6383217428,光明顶gg,以色列这是发动第三次世界大战,1
1712076267,云南,3027105524,光明之巅2018,1937年的南京，这种情况也不少吧,1
1712069543,福建,1864786801,光小逸,太惨烈了，简直是恶魔，人神共愤，杀戮就是他们的信仰？,1
1712072325,四川,7328834475,广州蚂虾,哈马斯赶紧释放人质，绑人家老百姓算怎么回事,1
1711999765,贵州,3127415160,鬼火戳叻小太阳,恶魔,1
1712077021,天津,7571325553,桂山约瑟菲路,胡编又和绿处狠狠共情了其孝心苍天可鉴,1
1712046589,浙江,1100147943,郭春晖律师,原来是上演“吻别”啊！,1
1712077326,广东,2716351003,郭名政,上面一个兄弟明白人，犹太人真的是人狠话不多，是真敢干啊！,1
1712050099,山东,5436545475,郭旗632,支持团灭！打掉阿三和美帝的这部分爪牙,1
1708256744,广东,2918663305,锅巴公主福小宝,其他国家就算，日德有什么资格。,1
1711220684,湖南,7413341656,锅盖不是脏话,他喵的日本鬼子。。。。,1
1712070514,河南,1840681871,锅盖的微博,又当又立,1
1712072544,上海,3145191444,锅盖稀饭_218,老胡又自以为是的认为伊朗人是反美以最强之一,1
1712063972,河南,5602117430,国泰民安太平盛世,以色列走向灭亡的开始，现在是远程武器，不是以前的近程炮弹。,1
